10000
74.30, 179.27, 9.71
2.47, 132.73, 0.60
136.30, 63.66, 0.63
133.53, 131.95, 8.10
218.39, 293.30, 1.91
281.83, 288.99, 4.02
132.32, 187.85, 7.03
11.97, 127.94, 1.80
85.39, 279.93, 7.63
289.80, 174.98, 5.26
217.47, 249.28, 1.24
208.86, 251.75, 5.66
226.99, 88.05, 7.79
245.86, 221.57, 2.18
188.94, 139.96, 1.96
246.32, 121.79, 1.59
67.00, 254.11, 7.86
277.90, 266.08, 2.12
31.88, 51.47, 1.45
260.67, 41.27, 7.28
118.57, 258.74, 5.59
155.75, 167.59, 3.98
25.65, 94.58, 6.92
259.22, 40.44, 4.30
24.73, 229.38, 8.97
83.55, 175.71, 3.03
131.35, 242.71, 1.50
67.00, 220.61, 0.37
130.59, 252.49, 2.09
174.11, 213.16, 3.46
92.60, 31.73, 2.09
260.37, 187.48, 7.67
79.89, 213.14, 0.82
287.46, 172.35, 2.17
116.60, 197.09, 9.82
85.70, 280.63, 5.68
176.60, 111.99, 3.77
221.61, 178.99, 1.12
232.70, 9.58, 9.54
295.26, 183.68, 6.64
99.09, 276.28, 7.70
161.66, 236.65, 3.95
91.82, 16.55, 1.05
116.56, 4.01, 6.80
181.75, 120.61, 3.37
176.31, 206.31, 2.72
46.58, 82.91, 6.46
159.56, 4.52, 2.42
193.15, 237.23, 2.74
179.23, 232.49, 8.86
78.48, 31.58, 8.07
9.45, 193.24, 5.96
127.91, 285.06, 6.51
159.51, 101.62, 6.65
63.46, 283.37, 0.67
164.49, 159.68, 7.54
246.17, 206.26, 0.31
139.82, 65.82, 0.46
212.47, 258.97, 8.37
294.69, 138.20, 6.12
260.60, 216.68, 7.17
202.80, 226.13, 3.61
81.64, 54.05, 3.11
277.04, 213.56, 6.50
176.44, 277.01, 5.94
196.44, 141.51, 1.27
122.76, 87.67, 8.14
131.99, 227.50, 0.34
145.74, 139.97, 8.97
96.71, 134.66, 3.58
280.18, 95.26, 0.80
195.23, 298.06, 8.34
3.52, 79.71, 0.14
96.87, 56.74, 7.26
291.85, 233.18, 6.49
170.19, 129.62, 1.21
208.22, 252.38, 4.13
152.50, 84.36, 1.71
162.61, 230.10, 6.38
131.69, 26.82, 0.87
238.97, 7.00, 4.04
262.93, 202.23, 3.98
213.02, 205.75, 6.63
217.16, 2.62, 8.53
134.86, 294.47, 6.30
29.57, 164.66, 0.62
65.79, 72.88, 9.03
189.68, 225.38, 1.84
241.07, 87.99, 9.51
132.42, 219.68, 0.41
158.44, 158.64, 0.64
279.72, 121.57, 7.38
99.06, 34.60, 4.24
298.11, 251.76, 4.33
253.90, 86.62, 4.14
142.87, 116.19, 9.63
161.46, 181.98, 2.06
132.43, 71.66, 9.58
187.76, 12.73, 2.51
173.20, 145.15, 9.83
185.46, 3.59, 5.12
204.71, 283.31, 9.17
126.19, 82.37, 0.32
253.43, 80.48, 8.72
83.29, 34.38, 1.60
207.62, 177.25, 5.48
196.62, 38.71, 1.54
258.49, 171.13, 3.93
245.75, 58.90, 4.36
21.00, 232.10, 9.19
15.93, 117.56, 9.31
169.49, 22.27, 8.76
144.64, 148.46, 1.50
154.38, 101.89, 4.19
115.88, 185.18, 5.33
164.00, 92.80, 1.24
28.32, 289.42, 2.53
74.61, 247.91, 8.23
192.56, 193.66, 0.20
23.24, 214.66, 7.93
299.07, 230.59, 1.85
278.49, 100.08, 2.60
241.21, 244.72, 7.54
286.30, 99.10, 0.94
111.87, 214.98, 7.11
271.81, 78.99, 0.21
9.00, 107.30, 9.85
84.90, 181.92, 8.12
31.93, 74.48, 4.57
37.86, 97.73, 1.73
275.89, 96.80, 9.41
31.48, 75.28, 2.75
109.34, 16.49, 0.91
35.65, 2.79, 4.21
63.85, 114.66, 1.38
277.23, 86.47, 4.01
283.40, 95.48, 7.59
278.99, 180.38, 3.65
222.49, 212.31, 6.13
59.65, 250.17, 9.39
111.47, 226.06, 2.62
93.88, 257.55, 5.13
176.38, 66.89, 5.68
203.59, 102.54, 5.77
29.90, 166.39, 9.59
71.20, 143.61, 2.47
191.48, 127.01, 5.66
119.06, 106.00, 1.67
228.56, 28.49, 8.75
112.54, 88.14, 7.08
94.25, 199.62, 4.62
172.76, 293.50, 3.21
26.54, 169.88, 5.43
196.82, 73.47, 8.85
69.89, 103.37, 4.40
57.62, 174.57, 9.19
131.82, 66.04, 3.42
1.50, 185.10, 6.95
51.56, 113.67, 7.90
13.93, 226.21, 0.84
226.46, 20.46, 7.49
65.07, 193.22, 7.28
161.22, 219.76, 2.94
24.25, 116.59, 5.39
289.83, 186.48, 8.84
121.79, 244.10, 4.65
97.36, 75.92, 6.86
199.95, 77.42, 3.03
108.54, 128.97, 6.81
45.63, 142.90, 4.35
70.85, 69.37, 5.04
295.69, 134.43, 1.48
214.03, 295.65, 8.80
2.25, 19.90, 2.69
163.93, 9.73, 8.91
128.98, 131.51, 7.04
268.60, 228.88, 9.57
174.26, 128.83, 2.15
265.03, 237.37, 6.45
169.46, 282.99, 1.22
0.10, 53.84, 3.53
151.20, 49.53, 8.01
195.52, 263.56, 7.86
159.61, 265.81, 8.53
240.29, 129.74, 8.85
207.44, 258.72, 3.23
118.69, 227.32, 0.86
105.85, 101.58, 5.16
170.43, 66.61, 3.07
63.99, 236.07, 2.50
100.45, 236.16, 4.30
206.27, 87.36, 5.95
146.52, 282.89, 4.74
82.42, 142.50, 3.60
38.23, 82.79, 7.92
3.76, 290.23, 6.54
100.81, 108.92, 4.12
126.74, 214.77, 7.51
281.49, 85.20, 9.73
73.60, 149.19, 7.60
148.71, 249.64, 5.47
277.66, 155.90, 8.38
156.15, 2.42, 7.81
298.20, 84.85, 2.56
106.06, 123.08, 5.32
43.67, 126.84, 4.99
240.00, 227.65, 8.63
63.65, 54.39, 5.78
288.88, 35.87, 8.62
280.72, 109.47, 3.60
208.63, 258.19, 1.92
72.71, 235.85, 7.12
24.14, 92.00, 7.20
258.46, 90.20, 0.02
35.29, 196.27, 4.13
194.90, 239.94, 8.35
44.74, 179.94, 5.94
3.49, 243.58, 7.76
177.02, 232.46, 8.95
135.75, 213.19, 2.60
243.67, 121.82, 1.21
1.23, 194.52, 9.07
214.69, 218.67, 2.14
130.58, 177.13, 5.14
131.31, 212.42, 1.68
255.12, 107.32, 9.68
205.77, 152.05, 5.68
84.07, 155.55, 3.80
16.76, 32.57, 1.55
285.31, 168.32, 8.65
63.34, 111.99, 2.72
99.55, 113.22, 9.20
71.62, 27.91, 6.49
135.69, 158.49, 2.39
289.97, 289.81, 9.47
40.51, 244.93, 3.05
30.99, 150.70, 8.12
201.41, 234.78, 3.30
15.41, 251.53, 4.39
61.88, 236.84, 0.00
21.53, 0.18, 3.73
102.99, 99.73, 7.51
78.98, 171.36, 8.44
273.64, 7.05, 3.72
45.43, 297.01, 3.38
29.63, 37.52, 1.55
121.15, 68.51, 6.57
64.72, 269.93, 4.39
163.84, 285.34, 2.78
295.53, 47.22, 0.67
295.53, 68.74, 0.68
107.53, 171.74, 4.00
32.74, 250.72, 9.72
285.86, 224.36, 9.95
97.48, 269.79, 9.85
198.90, 299.42, 1.10
245.26, 120.57, 3.39
142.32, 185.30, 2.38
274.15, 49.14, 1.89
57.52, 44.67, 3.47
77.72, 40.20, 5.76
98.11, 147.73, 1.48
218.23, 180.47, 9.84
209.70, 166.33, 7.32
208.22, 263.81, 6.31
203.75, 162.71, 6.29
236.81, 107.97, 0.31
38.37, 250.29, 6.49
109.86, 224.45, 8.13
166.70, 281.96, 9.62
270.75, 59.69, 0.96
143.54, 157.80, 5.88
188.07, 76.02, 1.90
183.31, 285.73, 7.44
102.93, 193.95, 6.23
292.33, 97.70, 1.66
181.16, 34.51, 5.26
190.56, 72.88, 3.60
85.26, 182.74, 1.08
29.10, 49.44, 0.48
17.60, 20.18, 2.47
46.31, 163.72, 7.73
222.75, 51.78, 0.26
279.65, 235.10, 9.79
202.88, 38.03, 6.25
89.92, 30.36, 9.51
139.68, 211.52, 0.66
297.41, 102.08, 3.09
105.43, 187.34, 9.18
137.90, 216.43, 0.83
152.33, 234.04, 1.50
226.45, 280.35, 6.96
158.37, 203.10, 8.69
166.31, 182.75, 6.52
159.98, 85.63, 7.79
47.59, 175.55, 8.80
32.90, 15.23, 5.85
52.72, 12.64, 9.25
145.42, 118.07, 5.50
120.85, 255.98, 2.71
145.73, 108.31, 0.51
190.78, 34.77, 9.86
99.56, 193.14, 6.63
60.12, 59.45, 2.72
255.78, 219.42, 5.58
189.46, 267.02, 1.43
153.51, 299.92, 1.93
29.07, 52.64, 2.36
6.71, 198.06, 6.29
171.68, 18.91, 4.82
253.08, 164.64, 8.43
268.53, 55.42, 9.59
264.32, 154.98, 6.03
163.20, 215.10, 8.01
244.83, 170.88, 5.33
112.09, 60.34, 4.23
154.89, 213.85, 4.22
212.93, 242.92, 5.98
283.60, 249.63, 2.58
172.35, 121.31, 3.21
17.07, 74.39, 8.70
270.11, 42.92, 0.55
257.91, 7.23, 5.71
138.84, 170.43, 2.88
79.23, 115.27, 8.58
239.03, 227.35, 0.59
65.86, 82.25, 7.72
192.60, 295.18, 5.82
71.98, 278.78, 4.14
149.42, 151.13, 8.18
245.78, 168.21, 0.66
206.77, 138.31, 2.09
223.19, 96.22, 2.33
94.59, 235.07, 8.01
181.10, 14.29, 1.86
138.48, 253.33, 9.43
156.21, 19.19, 2.18
87.79, 211.78, 2.01
262.29, 283.77, 1.31
86.42, 133.19, 6.35
31.85, 78.97, 1.95
51.67, 285.74, 6.56
114.41, 208.93, 9.77
184.39, 3.52, 7.61
124.79, 184.61, 8.08
180.46, 23.09, 6.53
163.49, 179.30, 7.17
228.76, 267.09, 4.23
289.21, 229.38, 3.68
28.44, 15.80, 8.12
218.80, 47.65, 0.76
277.36, 99.33, 0.28
174.24, 213.74, 7.24
167.34, 98.13, 7.36
95.51, 222.92, 3.52
37.97, 103.38, 4.29
233.76, 266.87, 0.26
148.74, 195.64, 9.17
275.50, 184.85, 6.81
86.03, 213.29, 7.34
29.75, 132.08, 8.93
52.43, 109.45, 2.24
60.85, 283.68, 9.36
278.19, 151.02, 2.63
199.05, 246.53, 0.06
4.52, 284.50, 3.51
133.08, 218.27, 2.41
140.95, 67.01, 8.93
115.90, 42.51, 5.09
20.24, 128.55, 2.20
240.37, 158.30, 6.60
208.16, 210.73, 0.25
275.28, 271.58, 9.70
256.14, 249.77, 4.74
35.12, 148.82, 2.96
37.03, 153.34, 2.44
142.32, 286.43, 9.72
214.48, 127.37, 1.95
182.28, 243.27, 3.37
34.92, 263.51, 7.65
100.85, 203.88, 2.93
298.87, 112.04, 9.95
6.33, 87.32, 9.00
297.48, 43.46, 7.33
139.65, 78.59, 2.29
228.35, 115.61, 7.40
1.56, 257.93, 6.95
293.03, 172.41, 1.20
51.52, 54.68, 9.31
152.51, 89.60, 8.09
82.06, 190.46, 4.88
169.90, 189.33, 8.62
168.46, 195.66, 1.53
138.61, 193.14, 2.98
58.52, 32.79, 5.60
127.26, 261.14, 9.45
49.34, 262.69, 8.05
257.84, 255.73, 3.80
293.72, 7.24, 5.62
272.87, 159.76, 8.61
215.53, 241.81, 4.95
62.08, 111.71, 1.27
20.66, 280.18, 7.79
66.57, 118.79, 4.23
155.95, 177.31, 5.32
23.91, 4.57, 4.02
7.48, 53.91, 2.78
248.97, 11.75, 1.30
62.88, 5.48, 1.55
231.47, 278.35, 6.87
189.66, 193.88, 4.93
38.31, 255.96, 8.65
76.29, 276.62, 7.99
9.92, 43.20, 1.95
136.70, 199.15, 7.86
296.26, 223.05, 8.02
116.95, 230.53, 9.81
200.34, 179.50, 0.20
239.46, 242.38, 0.39
285.82, 173.85, 9.67
191.93, 63.51, 6.13
39.86, 101.82, 4.66
299.50, 178.11, 3.88
239.32, 188.03, 5.32
297.92, 24.73, 1.96
233.84, 20.98, 9.39
174.32, 137.94, 7.08
168.71, 38.28, 3.06
174.86, 277.74, 1.14
186.48, 263.55, 6.94
176.45, 155.49, 9.05
60.31, 195.34, 2.45
200.13, 194.84, 8.38
16.57, 134.16, 4.65
176.21, 132.08, 5.48
234.99, 65.92, 6.18
216.83, 240.24, 0.77
129.20, 108.95, 2.05
221.06, 283.81, 1.31
255.31, 170.29, 0.09
163.41, 46.74, 5.28
135.02, 107.05, 1.79
208.45, 7.17, 8.28
159.98, 23.74, 2.75
299.55, 199.95, 7.16
163.84, 134.95, 9.35
49.11, 51.78, 7.36
72.32, 180.97, 0.99
133.82, 102.04, 0.45
173.05, 57.35, 6.13
175.83, 220.76, 7.69
34.10, 55.78, 1.26
87.72, 264.23, 1.50
36.18, 124.21, 2.29
118.80, 123.76, 8.95
33.51, 287.60, 3.45
14.13, 36.71, 5.18
234.99, 109.03, 1.21
264.81, 242.85, 4.61
278.43, 115.89, 6.52
162.34, 291.72, 3.88
93.00, 25.83, 5.74
130.70, 113.55, 4.55
175.58, 149.72, 8.69
244.20, 268.52, 2.81
212.78, 2.03, 2.40
16.29, 16.16, 3.62
171.59, 251.15, 7.26
207.86, 215.96, 5.35
46.17, 194.39, 9.22
241.82, 56.73, 8.94
58.24, 149.73, 9.80
230.44, 280.44, 3.59
66.87, 156.02, 8.58
27.52, 100.22, 7.53
111.92, 13.00, 7.59
183.92, 29.29, 8.13
292.63, 200.88, 6.51
210.37, 108.74, 3.70
70.95, 154.91, 0.18
47.43, 96.73, 2.07
15.63, 154.97, 7.07
9.66, 85.41, 6.41
117.23, 152.29, 1.61
74.53, 179.81, 4.96
0.35, 291.73, 5.39
228.20, 175.65, 6.36
172.21, 168.28, 3.06
67.37, 78.65, 6.69
178.49, 149.61, 1.85
184.01, 197.04, 5.07
246.25, 212.67, 0.24
158.24, 222.33, 3.09
50.65, 39.56, 8.16
99.09, 114.08, 4.16
247.74, 114.43, 3.88
109.40, 42.63, 9.74
0.35, 214.83, 5.35
92.18, 282.20, 7.97
292.75, 160.70, 2.95
48.22, 44.70, 9.52
200.43, 290.96, 6.61
207.61, 149.19, 4.02
0.21, 199.85, 5.34
245.09, 298.93, 9.14
69.78, 246.68, 2.96
186.20, 56.08, 4.38
178.27, 56.42, 1.54
38.62, 148.60, 0.95
277.62, 141.35, 6.30
66.23, 189.57, 7.79
51.87, 90.00, 7.49
250.19, 297.62, 2.46
70.82, 297.82, 9.13
231.01, 242.92, 9.09
205.29, 12.70, 7.31
294.00, 198.89, 9.18
125.33, 77.16, 1.06
171.50, 115.78, 6.02
199.87, 93.40, 0.73
88.94, 159.63, 7.05
22.72, 211.50, 0.05
247.45, 161.69, 9.97
21.38, 232.51, 9.90
295.15, 163.52, 7.99
267.86, 68.81, 8.42
187.25, 62.81, 5.05
162.71, 188.14, 7.62
194.59, 59.64, 1.48
75.08, 259.51, 4.59
96.91, 48.45, 9.91
8.32, 71.17, 6.96
9.74, 18.62, 2.35
8.76, 40.00, 0.10
5.62, 35.15, 5.55
245.39, 3.01, 7.84
197.85, 190.26, 9.94
49.21, 52.97, 6.21
277.73, 247.56, 8.20
22.02, 22.64, 6.85
159.71, 119.55, 8.46
157.03, 127.87, 0.84
65.84, 137.61, 1.46
136.35, 146.37, 2.79
139.36, 151.99, 3.96
5.89, 97.38, 4.06
241.24, 295.23, 0.40
239.39, 44.44, 2.17
125.69, 22.17, 0.42
71.63, 44.19, 1.18
277.08, 203.90, 5.16
230.98, 60.93, 9.42
256.05, 126.77, 4.01
299.74, 263.12, 8.89
83.43, 102.48, 3.96
202.27, 108.37, 7.20
24.12, 49.61, 7.04
36.24, 289.00, 8.52
101.31, 114.69, 9.26
113.95, 186.32, 0.74
149.22, 163.40, 7.53
4.04, 94.38, 9.56
286.74, 50.43, 3.79
107.05, 50.17, 2.56
73.72, 133.60, 5.98
192.39, 35.87, 9.59
108.44, 59.99, 1.24
19.73, 96.23, 0.88
275.45, 197.54, 4.70
253.34, 11.49, 0.91
275.42, 160.71, 6.36
201.40, 164.75, 9.50
188.31, 151.49, 1.18
1.99, 258.54, 2.85
78.79, 32.26, 7.31
258.06, 224.66, 8.50
245.71, 33.10, 0.50
282.96, 52.83, 3.71
9.22, 28.28, 0.30
150.16, 281.62, 0.68
177.43, 257.04, 6.04
68.09, 158.44, 1.53
53.14, 46.75, 6.58
88.60, 48.73, 5.20
174.24, 127.52, 6.27
93.47, 85.58, 3.76
48.57, 31.29, 4.86
63.66, 14.25, 6.62
174.98, 23.47, 7.57
183.84, 173.63, 6.95
204.20, 51.06, 5.52
85.26, 119.16, 0.80
131.08, 172.29, 2.36
28.40, 260.89, 3.99
184.25, 135.13, 8.24
72.37, 228.60, 1.09
185.15, 277.16, 2.13
31.03, 40.82, 2.61
229.74, 215.80, 3.39
156.72, 99.64, 9.18
65.32, 3.84, 0.88
230.96, 89.10, 4.85
255.04, 220.19, 0.59
25.86, 248.59, 9.29
145.42, 132.84, 3.80
92.49, 205.21, 1.41
125.16, 90.36, 0.65
189.11, 121.39, 2.01
267.33, 51.13, 9.21
69.01, 207.85, 2.53
44.32, 273.17, 2.66
70.70, 204.13, 5.63
216.23, 159.17, 2.97
234.06, 185.02, 1.25
212.78, 30.44, 5.68
26.63, 122.93, 2.52
69.08, 248.09, 5.53
88.69, 137.21, 9.58
149.12, 104.53, 1.28
125.36, 173.54, 8.21
201.23, 217.86, 7.32
280.95, 288.57, 4.12
149.77, 204.80, 9.43
238.78, 138.86, 5.60
276.38, 51.64, 6.61
146.82, 78.27, 0.71
222.47, 147.35, 8.98
88.49, 236.04, 3.55
75.90, 85.17, 7.04
114.43, 210.52, 2.82
60.81, 111.75, 0.08
280.37, 92.70, 9.70
104.05, 242.47, 6.53
86.90, 181.24, 1.16
254.77, 157.62, 2.88
153.09, 4.43, 5.49
174.34, 226.91, 0.40
143.68, 15.39, 8.27
250.22, 91.29, 1.11
161.30, 205.72, 8.12
245.92, 266.53, 1.85
248.40, 246.90, 4.94
239.45, 50.95, 3.02
135.30, 137.85, 9.06
170.01, 92.62, 4.32
256.36, 245.71, 4.46
120.99, 120.04, 2.03
132.97, 263.72, 2.54
80.99, 213.94, 5.58
114.18, 75.23, 2.44
57.89, 21.15, 1.33
113.36, 269.55, 9.56
261.53, 209.00, 1.25
52.16, 44.29, 5.85
24.03, 214.30, 8.94
153.53, 170.66, 7.13
287.46, 291.65, 1.13
48.29, 124.61, 9.92
124.52, 205.60, 7.05
292.03, 19.78, 9.56
65.27, 77.68, 0.26
105.04, 191.03, 9.25
91.71, 152.56, 6.21
129.32, 204.72, 7.69
4.78, 228.75, 4.83
272.86, 82.28, 0.52
186.64, 69.73, 0.24
220.47, 118.02, 4.40
218.02, 242.54, 1.25
129.50, 234.57, 1.91
116.21, 299.84, 4.50
124.08, 104.88, 0.87
101.49, 196.58, 5.95
287.91, 25.90, 2.78
218.61, 30.68, 0.40
63.62, 3.54, 3.14
79.29, 190.19, 5.47
86.61, 110.66, 9.40
218.54, 28.68, 7.49
256.07, 158.17, 5.31
13.39, 274.39, 5.30
148.38, 98.46, 8.80
174.41, 199.96, 5.35
53.00, 187.87, 6.21
136.30, 106.48, 7.24
148.36, 170.10, 7.35
242.69, 249.39, 3.69
106.76, 35.99, 7.38
88.85, 254.53, 8.34
13.47, 210.60, 3.61
172.67, 224.00, 2.76
31.70, 72.38, 6.04
295.61, 246.79, 2.70
156.11, 299.79, 8.97
42.50, 136.09, 2.52
259.59, 284.45, 8.19
180.21, 227.14, 6.50
291.03, 33.90, 7.70
212.50, 122.74, 6.18
162.65, 136.22, 3.20
270.97, 8.89, 0.67
53.68, 40.59, 3.08
234.85, 36.21, 1.31
15.98, 192.32, 1.30
284.98, 234.82, 5.84
60.46, 194.41, 5.32
6.04, 74.62, 2.89
201.00, 65.65, 4.02
131.96, 278.15, 8.11
17.45, 140.80, 2.65
113.55, 111.77, 2.95
133.64, 165.45, 4.30
226.12, 100.31, 5.51
265.38, 116.29, 1.92
4.43, 101.27, 9.75
179.58, 161.73, 6.23
39.17, 167.77, 8.71
125.90, 68.77, 0.90
246.52, 200.73, 0.17
189.89, 218.19, 4.87
269.48, 31.74, 8.59
57.96, 165.38, 4.11
187.03, 91.50, 7.45
52.31, 56.88, 1.33
109.91, 61.31, 4.70
102.32, 240.88, 0.10
289.15, 280.05, 5.69
250.59, 105.95, 7.98
277.68, 52.47, 4.67
282.91, 242.36, 1.94
128.95, 211.84, 3.00
86.76, 269.80, 8.51
210.03, 156.83, 1.56
133.60, 209.14, 3.46
173.46, 19.05, 5.50
14.59, 121.37, 3.53
17.45, 110.52, 2.87
188.08, 61.11, 6.40
127.49, 38.78, 8.15
267.62, 21.70, 6.23
25.94, 150.65, 3.29
116.00, 237.41, 2.28
71.44, 147.44, 7.51
118.38, 281.04, 4.48
222.20, 154.50, 5.12
87.32, 169.09, 9.16
193.33, 186.54, 2.85
279.39, 74.63, 4.88
171.40, 202.11, 6.18
115.88, 169.73, 6.90
2.72, 195.67, 1.92
101.40, 11.67, 9.83
169.88, 83.11, 4.75
95.19, 201.49, 4.12
229.65, 123.69, 9.27
83.15, 211.01, 4.90
58.02, 104.34, 1.12
143.42, 83.73, 3.61
289.91, 255.14, 0.35
175.19, 71.02, 6.00
82.17, 73.74, 2.53
139.80, 175.14, 2.92
134.83, 45.02, 5.69
277.31, 140.21, 2.40
100.83, 69.86, 6.53
78.85, 153.01, 3.56
225.95, 211.03, 7.04
259.61, 54.45, 9.83
67.89, 44.37, 8.33
78.28, 219.56, 0.70
258.40, 1.73, 3.16
34.20, 141.53, 9.00
121.67, 276.36, 0.50
292.25, 253.67, 5.17
64.33, 54.50, 7.50
260.09, 133.34, 2.60
66.86, 59.30, 9.63
277.97, 18.91, 1.45
272.81, 86.79, 2.93
222.79, 165.07, 0.25
243.79, 123.48, 0.30
38.53, 157.68, 5.02
8.41, 279.35, 4.23
23.31, 271.60, 2.69
178.42, 35.93, 4.51
103.38, 296.02, 8.95
181.36, 62.88, 0.93
170.37, 40.84, 1.56
213.84, 13.65, 4.45
1.66, 236.45, 9.95
9.05, 180.24, 4.07
18.17, 218.77, 9.32
168.81, 227.18, 8.64
295.82, 250.48, 7.69
76.49, 128.90, 8.89
211.66, 232.28, 8.75
180.18, 113.65, 0.85
208.00, 284.02, 2.21
254.72, 197.86, 2.67
88.23, 199.52, 0.55
86.82, 208.57, 6.56
208.88, 226.74, 3.85
188.62, 95.56, 1.42
147.71, 91.37, 9.77
78.41, 167.87, 4.07
45.03, 79.53, 1.81
7.67, 259.71, 5.60
33.19, 167.71, 5.07
99.55, 122.43, 1.66
179.56, 210.66, 8.31
196.02, 297.48, 5.26
92.71, 206.36, 2.82
208.18, 94.98, 6.01
250.83, 242.70, 9.05
243.95, 21.11, 4.65
65.98, 66.14, 7.30
120.30, 73.81, 5.96
288.26, 107.00, 1.55
140.23, 206.55, 5.63
190.07, 86.11, 2.65
139.42, 282.12, 2.57
297.35, 74.84, 9.44
82.01, 283.02, 2.61
262.24, 233.84, 0.70
233.83, 177.80, 1.40
73.29, 243.78, 3.61
292.28, 64.08, 6.07
170.98, 52.33, 9.64
217.39, 192.57, 6.52
86.22, 82.64, 9.39
165.71, 222.06, 8.79
242.67, 219.41, 1.29
226.00, 1.42, 0.72
4.32, 263.65, 8.52
25.33, 197.48, 4.44
67.45, 270.78, 2.57
175.71, 263.06, 4.71
57.78, 134.04, 6.45
46.85, 51.42, 2.87
242.46, 137.64, 5.62
224.19, 3.35, 3.03
188.03, 246.02, 0.34
226.72, 172.03, 0.39
248.42, 176.34, 9.18
203.96, 201.67, 5.76
37.30, 269.12, 4.78
114.41, 144.83, 3.55
255.61, 202.60, 8.02
149.14, 249.45, 9.74
235.24, 191.91, 4.32
103.98, 116.10, 4.43
194.77, 4.14, 2.64
204.97, 230.85, 8.37
216.59, 179.27, 4.25
191.86, 83.23, 0.97
64.61, 120.52, 9.94
208.15, 234.94, 4.77
14.74, 190.55, 1.52
255.36, 39.69, 9.84
247.42, 274.93, 6.23
77.11, 78.91, 0.10
210.15, 273.68, 0.24
289.22, 178.65, 7.94
240.31, 95.23, 3.91
67.74, 287.09, 6.69
96.84, 51.71, 0.70
95.06, 259.85, 8.54
238.11, 274.59, 4.89
283.75, 229.95, 6.21
278.85, 177.37, 5.37
165.86, 254.48, 8.00
168.97, 164.63, 7.13
176.22, 153.85, 3.08
114.32, 94.16, 6.26
231.70, 161.89, 5.83
132.29, 258.73, 7.55
153.41, 53.79, 6.21
109.46, 291.90, 5.36
256.06, 275.65, 3.03
142.34, 254.50, 8.94
3.57, 120.36, 7.42
243.70, 289.34, 2.91
157.51, 165.56, 8.04
249.96, 279.88, 1.18
137.65, 211.58, 6.58
12.43, 43.87, 5.20
238.92, 197.28, 6.99
125.26, 6.73, 6.72
